,tokenId,marketplace,block,token,price,date
6371,1301,blur,16265849,ETH,109.69,2022-12-26 02:09:35
6372,9568,blur,16265169,,69.69,2022-12-25 23:52:47
6373,6162,blur,16265155,ETH,69.8,2022-12-25 23:49:59
6375,4316,seaport,16264350,ETH,84.55,2022-12-25 21:08:47
6376,3059,blur,16264103,,69.12,2022-12-25 20:19:23
6377,8069,blur,16262041,ETH,69.6,2022-12-25 13:25:23
6378,6217,blur,16261952,ETH,67.275,2022-12-25 13:07:35
6379,2193,blur,16261613,ETH,69.03,2022-12-25 11:58:59
6380,2193,blur,16261088,,69.02,2022-12-25 10:12:47
6381,9886,blur,16260565,ETH,74.0,2022-12-25 08:27:59
6382,57,looksrare,16260203,WETH,73.304,2022-12-25 07:14:59
6383,9568,blur,16260073,,69.01,2022-12-25 06:48:59
6384,8069,blur,16260042,,69.0,2022-12-25 06:42:47
6386,440,looksrare,16259349,WETH,69.09686,2022-12-25 04:22:47
6387,2307,blur,16259276,ETH,77.98,2022-12-25 04:08:11
6388,1814,blur,16259008,ETH,69.5,2022-12-25 03:14:35
6389,440,blur,16258630,,68.8,2022-12-25 01:58:59
6391,3397,blur,16258354,ETH,70.5,2022-12-25 01:03:35
6392,6162,blur,16258157,,68.74,2022-12-25 00:24:11
6394,4355,blur,16258053,ETH,88.0,2022-12-25 00:03:11
6395,9568,blur,16258023,,68.74,2022-12-24 23:57:11
6396,440,blur,16257681,,68.73,2022-12-24 22:48:47
6397,6367,blur,16257557,,68.73,2022-12-24 22:23:47
6398,8069,blur,16257478,,68.73,2022-12-24 22:07:47
6399,9016,blur,16257334,,68.74,2022-12-24 21:38:59
6400,5139,blur,16257193,,68.74,2022-12-24 21:10:47
6401,6162,blur,16257145,,68.74,2022-12-24 21:01:11
6402,5817,blur,16257115,ETH,70.99,2022-12-24 20:55:11
6403,1179,seaport,16257066,WETH,58.0,2022-12-24 20:45:23
6404,6940,seaport,16257057,WETH,62.0,2022-12-24 20:43:35
6405,9568,blur,16257029,,68.75,2022-12-24 20:37:59
6406,2193,blur,16256903,,68.75,2022-12-24 20:12:35
6408,440,blur,16256708,,68.75,2022-12-24 19:33:11
6409,9016,blur,16256373,,68.75,2022-12-24 18:25:23
6410,8069,blur,16256308,,68.75,2022-12-24 18:12:23
6411,9568,blur,16256130,,68.75,2022-12-24 17:36:47
6412,6367,blur,16256123,,68.76,2022-12-24 17:35:23
6414,1814,blur,16255418,,68.75,2022-12-24 15:13:47
6416,4930,blur,16255413,,68.74,2022-12-24 15:12:47
6418,8069,blur,16255329,,68.75,2022-12-24 14:55:59
6419,9568,blur,16254771,,68.75,2022-12-24 13:04:11
6420,1814,blur,16254494,,68.75,2022-12-24 12:07:59
6422,440,blur,16254289,,68.74,2022-12-24 11:26:59
6423,9568,blur,16253863,,68.74,2022-12-24 10:01:11
6424,6162,blur,16253723,,68.75,2022-12-24 09:33:11
6426,7829,x2y2,16253342,ETH,74.0,2022-12-24 08:16:47
6427,2193,blur,16252896,,68.77,2022-12-24 06:47:11
6429,440,blur,16252866,,68.78,2022-12-24 06:41:11
6431,6658,blur,16252500,ETH,69.0,2022-12-24 05:27:47
6432,6162,blur,16252449,,68.77,2022-12-24 05:17:23
6433,9016,blur,16252413,,68.77,2022-12-24 05:10:11
6434,6658,blur,16252402,,68.77,2022-12-24 05:07:59
6435,1334,blur,16252176,ETH,69.99,2022-12-24 04:22:11
6436,8217,x2y2,16251827,ETH,72.25,2022-12-24 03:11:47
6437,5139,blur,16251553,,68.5,2022-12-24 02:16:59
6439,5817,blur,16251514,,68.7,2022-12-24 02:08:59
6440,4306,blur,16251375,,68.59,2022-12-24 01:41:11
6441,5817,blur,16250615,,67.67,2022-12-23 23:08:35
6443,9732,blur,16250562,ETH,71.24,2022-12-23 22:57:59
6444,4306,blur,16250415,,68.3,2022-12-23 22:28:23
6445,9712,seaport,16250379,WETH,71.5,2022-12-23 22:21:11
6446,6441,seaport,16250367,WETH,71.503,2022-12-23 22:18:47
6447,2193,blur,16250364,,69.01,2022-12-23 22:18:11
6449,6162,blur,16249952,ETH,68.8,2022-12-23 20:55:47
6450,8914,blur,16249946,ETH,68.8,2022-12-23 20:54:35
6451,3329,looksrare,16249908,WETH,64.9348,2022-12-23 20:46:59
6452,4429,looksrare,16249905,WETH,65.66,2022-12-23 20:46:23
6453,9724,seaport,16249860,WETH,71.51,2022-12-23 20:37:11
6454,4675,blur,16249837,ETH,69.9,2022-12-23 20:32:35
6455,6658,blur,16249833,,71.12,2022-12-23 20:31:47
6456,7305,blur,16249830,,71.15,2022-12-23 20:31:11
6457,7941,blur,16249729,,71.26,2022-12-23 20:10:59
6458,9419,blur,16249722,,71.39,2022-12-23 20:09:35
6461,4930,blur,16249702,,71.5,2022-12-23 20:05:35
6478,7618,blur,16249605,,71.51,2022-12-23 19:46:11
6479,7235,blur,16249291,ETH,72.99,2022-12-23 18:43:23
6480,4716,seaport,16249222,ETH,76.0,2022-12-23 18:29:35
6481,9724,seaport,16249132,WETH,71.505,2022-12-23 18:11:35
6482,9732,blur,16249120,ETH,71.24,2022-12-23 18:09:11
6483,268,blur,16248576,ETH,73.69,2022-12-23 16:20:11
6484,4417,blur,16248465,ETH,79.95,2022-12-23 15:57:59
6485,6081,seaport,16248377,ETH,76.0,2022-12-23 15:40:23
6486,2106,blur,16248306,ETH,147.0,2022-12-23 15:26:11
6487,377,seaport,16248259,ETH,71.25,2022-12-23 15:16:47
6488,4267,seaport,16248251,ETH,71.25,2022-12-23 15:15:11
6489,8715,seaport,16247905,ETH,74.0905,2022-12-23 14:05:35
6490,2217,seaport,16247888,ETH,69.1315,2022-12-23 14:02:11
6491,3336,looksrare,16247707,WETH,71.442,2022-12-23 13:25:35
6492,4675,blur,16247644,,71.0,2022-12-23 13:12:59
6493,2877,blur,16247571,ETH,65.99,2022-12-23 12:58:23
6494,7873,blur,16247568,ETH,71.37,2022-12-23 12:57:47
6499,7424,blur,16246032,ETH,70.2,2022-12-23 07:49:59
6500,9661,blur,16245656,ETH,72.0,2022-12-23 06:34:47
6501,9646,blur,16245477,ETH,65.2,2022-12-23 05:58:59
6502,6752,looksrare,16245345,WETH,70.07,2022-12-23 05:32:35
6503,9286,blur,16244877,ETH,70.0,2022-12-23 03:58:59
6504,9614,looksrare,16244857,WETH,76.76634,2022-12-23 03:54:47
6505,1494,blur,16243602,ETH,69.888,2022-12-22 23:42:11
6506,209,blur,16243597,ETH,70.0,2022-12-22 23:41:11
6507,7378,blur,16243595,ETH,69.69,2022-12-22 23:40:47
6508,1894,looksrare,16243593,WETH,69.58,2022-12-22 23:40:23
6509,1494,blur,16243356,ETH,69.69,2022-12-22 22:52:59
6510,7400,x2y2,16243272,ETH,71.69,2022-12-22 22:36:11
6511,8867,seaport,16243206,ETH,66.5,2022-12-22 22:22:59
6512,7941,seaport,16243179,ETH,65.55,2022-12-22 22:17:35
6513,7465,blur,16243142,ETH,68.5,2022-12-22 22:10:11
6517,9170,seaport,16243138,WETH,69.1,2022-12-22 22:09:23
6518,241,seaport,16243023,ETH,66.5,2022-12-22 21:46:23
6519,5167,seaport,16242884,ETH,65.55,2022-12-22 21:18:23
6520,9019,seaport,16242278,ETH,65.55,2022-12-22 19:16:59
6521,1325,blur,16242194,ETH,63.0,2022-12-22 19:00:11
6522,9712,blur,16242187,ETH,67.35,2022-12-22 18:58:47
6527,6162,blur,16242111,,66.26,2022-12-22 18:43:35
6528,3900,x2y2,16241945,ETH,68.0,2022-12-22 18:10:23
6529,4221,blur,16241856,ETH,68.5,2022-12-22 17:52:35
6530,2037,looksrare,16240714,WETH,67.62,2022-12-22 14:02:59
6531,1894,blur,16240270,ETH,68.0,2022-12-22 12:33:47
6532,2825,blur,16239000,ETH,68.66,2022-12-22 08:18:47
6533,9016,blur,16237625,ETH,66.05,2022-12-22 03:42:59
6535,4970,blur,16237612,ETH,66.05,2022-12-22 03:40:23
6536,910,blur,16237501,ETH,65.9,2022-12-22 03:18:11
6537,3559,blur,16237479,ETH,66.0,2022-12-22 03:13:35
6538,2825,x2y2,16237341,ETH,67.25,2022-12-22 02:45:59
6539,4022,x2y2,16237210,ETH,67.75,2022-12-22 02:19:47
6540,9982,x2y2,16236692,ETH,69.0,2022-12-22 00:35:47
6541,1786,blur,16236677,ETH,72.0,2022-12-22 00:32:47
6542,2974,blur,16236616,ETH,65.9,2022-12-22 00:20:35
6543,9568,blur,16236358,,65.65,2022-12-21 23:28:59
6544,7829,blur,16236277,ETH,67.25,2022-12-21 23:12:47
6545,6441,seaport,16236078,ETH,62.8045,2022-12-21 22:32:11
6546,3154,blur,16236008,ETH,68.7,2022-12-21 22:18:11
6547,4783,blur,16235996,,65.8,2022-12-21 22:15:47
6548,1325,looksrare,16235701,WETH,59.78,2022-12-21 21:16:11
